id,name,description,nutrition_benifits,dishtype_id,user_added_id,prep_time,cook_time,servings,meal_type,cuisine_id,category_id,ingredients,directions,total_nutrition_value,recipe_tags,benefits,is_recipe_ready,recipe_device,created_at,updated_at
1322,Paleo Greek Meatballs with Beet and Carrot Sauce,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,20,75,4,dinner,688,1,"<p>For the sauce -</p><ul><li>1 Tablespoon of olive oil (15 ml), to cook the sauce with</li><li>2 beets (164 g), chopped small</li><li>1 carrot (50 g), grated or thinly sliced</li><li>1 cup of water (240 ml)</li><li>1 Tablespoon of honey (15 ml)</li><li>0.5 Tablespoon of vinegar (8 ml) (of choice)</li><li>3 Tablespoons of fresh mint (3 g), chopped</li><li>1 teaspoon of dried oregano (1 g)</li><li>Salt and pepper, to taste</li></ul><p>For the meatballs -</p><ul><li>1.5 lbs of ground beef (675 g)</li><li>Large handful of fresh mint leaves, chopped</li><li>2 cloves of garlic (6 g), minced or finely diced</li><li>4 teaspoons of dried oregano (4 g)</li><li>1 Tablespoon of olive oil (15 ml), to cook the meatballs with</li><li>Salt and pepper, to taste</li></ul>","<ol><li>Add 1 Tablespoon (15 ml) of olive oil to a large pan over medium heat. Add the beets and carrot to the pan and saute until soft and golden brown, about 8 to 10 minutes.</li><li>Reduce the heat to low and add the water to the pan. Simmer, covered, for 1 hour, stirring occasionally.</li><li>Add the honey, vinegar, fresh mint and dried oregano to the pan. Remove from the heat and let cool.</li><li>Place the cooled beet mixture into a blender or food processor and blend until smooth. Return the sauce to the pan. Season with salt and pepper, to taste.</li><li>Meanwhile, in a large bowl, combine the ground beef with the fresh mint, garlic and dried oregano. Season with salt and pepper, to taste. Form the ground beef mixture into 16 to 20 meatballs.</li><li>Add 1 Tablespoon (15 ml) of olive oil to a large skillet over medium-high heat. In batches, add the meatballs to the skillet and brown on all sides, about 2 to 3 minutes per side.</li><li>Place the browned meatballs, in a single layer, in the sauce. Cover and cook over low heat until the meatballs are cooked through. Use a meat thermometer to check that the internal temperature of the meatballs reaches 165 F (75 C).</li></ol>",Calories:  526	 Fat:  41 g	 Total Carbs:  8 g	 Fiber:  1 g	 Sugar:  6 g	 Net Carbs:  7 g	 Protein:  29 g,,,no,,2022-06-29 14:17:00,2022-06-29 14:17:00
1323,Paleo Quick Ground Pork and Broccoli Saute,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,10,4,lunch,688,1,"<ul><li>1 head of broccoli (450 g), broken into small florets</li><li>1 Tablespoon of coconut oil (15 ml), to cook with</li><li>1.5 lbs of ground pork (675 g)</li><li>0.5 medium onion (55 g), thinly sliced</li><li>2 cloves of garlic (6 g), minced or finely diced</li><li>1 teaspoon of fresh ginger (2 g), minced or finely diced</li><li>4 Tablespoons of gluten-free tamari sauce or coconut aminos (60 ml)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>In a pot of salted water, boil the broccoli until tender, about 3 to 4 minutes. Remove the broccoli from the pot with a slotted spoon and set aside.</li><li>In a large skillet, melt the coconut oil over medium-high heat. Add the ground pork, onion, garlic and fresh ginger to the skillet and saute until the ground pork is browned, about 2 to 3 minutes.</li><li>Add the broccoli and tamari sauce or coconut aminos to the skillet and continue to saute until the broccoli is heated through and the ground pork is cooked to your liking, about 2 to 3 minutes. Season with salt and pepper, to taste.</li></ol>",Calories:  289	 Fat:  10 g	 Total Carbs:  11 g	 Fiber:  4 g	 Sugar:  3 g	 Net Carbs:  7 g	 Protein:  39 g,,,no,,2022-06-29 14:17:01,2022-06-29 14:17:01
1324,"Paleo Fragrant Coconut Curry with Cauliflower ""Rice""",null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,25,2,dinner,688,1,"<p>For the coconut curry -</p><ul><li>2 Tablespoons of avocado oil (30 ml), divided, to cook with</li><li>2 zucchinis (240 g), chopped</li><li>20 white button mushrooms (200 g), sliced</li><li>1 medium onion (110 g), thinly sliced</li><li>4 cloves of garlic (12 g), minced or finely diced</li><li>1 Tablespoon of fresh ginger (5 g), minced or finely diced</li><li>1 Tablespoon of curry powder (7 g) (or to taste)</li><li>1.5 cups of coconut milk (360 ml)</li><li>Salt and pepper, to taste</li></ul><p>For the cauliflower rice -</p><ul><li>1 Tablespoon of coconut oil (15 ml), to cook the cauliflower with</li><li>0.25 head of cauliflower (150 g), processed into rice-like pieces</li><li>Salt, to taste</li></ul>","<ol><li>Add 1 Tablespoon (15 ml) of avocado oil to a large skillet over medium-high heat. Add the zucchinis and mushrooms to the skillet and saute until browned, about 6 to 8 minutes. Remove the vegetables from the skillet and set aside.</li><li>In the same skillet, add the remaining 1 Tablespoon (15 ml) of avocado oil over medium heat. Add the onion to the skillet and saute until soft, about 4 to 6 minutes.</li><li>Add the garlic and fresh ginger to the skillet and continue to saute until the onion is golden brown, about 4 to 5 minutes.</li><li>Add the curry powder and return the sauteed vegetables to the skillet and saute for about 1 minute.</li><li>Increase the heat to medium-high and add the coconut milk to the skillet and continue to cook, stirring frequently, until the sauce is thickened to desired consistency, about 5 minutes. Season with salt and pepper, to taste.</li><li>Meanwhile, melt the coconut oil in a large skillet over high heat. Add the cauliflower to the skillet and saute until softened, about 8 to 10 minutes. Season with salt, to taste.</li><li>Divide the cauliflower rice between 2 plates and top with the curry.</li></ol>",Calories:  438	 Fat:  41 g	 Total Carbs:  17 g	 Fiber:  3 g	 Sugar:  6 g	 Net Carbs:  14 g	 Protein:  5 g,,,no,,2022-06-29 14:17:03,2022-06-29 14:17:03
1325,Paleo Sweet Potato Beef Stew,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,15,70,4,dinner,688,1,"<ul><li>2 Tablespoons of coconut oil (30 ml)</li><li>1 lb of beef stew chunks (450 g)</li><li>0.5 medium onion (55 g), thinly sliced</li><li>1.5 cups of beef broth (360 ml)</li><li>4 cloves of garlic (12 g), minced or finely diced</li><li>2 Tablespoons of Italian seasoning (6 g)</li><li>2 small sweet potatoes (260 g), chopped</li><li>4 carrots (200 g), chopped</li><li>15 white button mushrooms (150 g), sliced</li><li>2 cups of spinach (60 g)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>Melt the coconut oil in a large pot over high heat. In batches, add the beef to the pot and sear on all sides, about 2 to 3 minutes per side. Remove the beef from the pot and set aside.</li><li>Add the onion to the pot and saute until soft, about 2 to 3 minutes.</li><li>Return the seared beef to the pot and add the beef broth, garlic, and Italian seasoning. Bring to a boil and continue to boil for 2 to 3 minutes.</li><li>Reduce the heat to low and simmer, covered, for 30 minutes, stirring occasionally.</li><li>Add the sweet potatoes, carrots, and mushrooms to the pot and continue to simmer, covered, for 30 minutes or until the beef and vegetables are fork-tender.</li><li>Add the spinach to the pot and cook until wilted, about 1 to 2 minutes. Season with salt and pepper, to taste.</li></ol>",Calories:  463	 Fat:  31 g	 Total Carbs:  22 g	 Fiber:  4 g	 Sugar:  6 g	 Net Carbs:  18 g	 Protein:  22 g,,,no,,2022-06-29 14:17:04,2022-06-29 14:17:04
1326,Paleo Pan-Fried Shrimp and Strawberry Salad,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,5,2,lunch,688,1,"<p>For the shrimp marinade -</p><ul><li>0.5 lb of shrimp (225 g), defrosted if frozen, peeled and deveined</li><li>2 Tablespoons of olive oil (30 ml)</li><li>1 Tablespoon of lemon juice (15 ml)</li><li>Salt, to taste</li></ul><p>For the salad -</p><ul><li>1 head of romaine lettuce (200 g), chopped</li><li>0.5 cucumber (110 g), thinly sliced</li><li>12 strawberries (84 g), chopped (or other berries)</li><li>1 carrot (50 g), grated or thinly sliced</li></ul><p>For the dressing -</p><ul><li>3 Tablespoons of olive oil (45 ml)</li><li>2 Tablespoons of lemon juice (30 ml)</li></ul>","<ol><li>In a small bowl, combine the marinade ingredients. Place shrimp and marinade in a sealed container or storage bag and marinate in the refrigerator for at least 30 minutes. (For more flavorful results, marinate in the refrigerator overnight.)</li><li>Pan-fry the shrimp with the marinade in a nonstick pan over medium-high heat for approximately 3 to 5 minutes or until the shrimp are cooked through and opaque.</li><li>Meanwhile, in a large bowl, whisk to combine the dressing ingredients. Toss the salad dressing with the romaine lettuce leaves, cucumber, strawberries and carrot.</li><li>Divide the salad between 2 plates and top with equal amounts of the pan-fried shrimp.</li></ol>",Calories:  464	 Fat:  37 g	 Total Carbs:  11 g	 Fiber:  3 g	 Sugar:  6 g	 Net Carbs:  8 g	 Protein:  24 g,,,no,,2022-06-29 14:17:07,2022-06-29 14:17:07
1327,Paleo Chicken and Leek Mini Meatloaves,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,20,40,4,dinner,688,1,"<ul><li>1 Tablespoon of avocado oil (15 ml), to cook with (plus additional for greasing meatloaf pans)</li><li>2 leeks (180 g), thinly sliced</li><li>0.5 medium onion (55 g), thinly sliced</li><li>4 cloves of garlic (12 g), minced or finely diced</li><li>1.5 lbs of ground chicken (675 g)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>Preheat the oven to 350 F (180 C). Grease 4 mini meatloaf pans with avocado oil and set aside. (Use muffin pans if you do not have mini meatloaf pans but adjust the cooking time accordingly.)</li><li>Add the avocado oil to a large pan over medium-high heat. Add the leeks, onion and garlic to the pan and saute until the vegetables are slightly browned and soft, about 10 to 12 minutes. Season with salt and pepper, to taste. Remove the pan from the heat and let cool.</li><li>In a large bowl, combine the cooled vegetables with the ground chicken. Place an equal amount of the meatloaf mixture into the mini meatloaf pans.</li><li>Place the mini meatloaf pans in the oven and bake for 20 to 25 minutes until the meatloaves are cooked through with an internal temperature of 165 F (74 C).</li></ol>",Calories:  307	 Fat:  17 g	 Total Carbs:  9 g	 Fiber:  1 g	 Sugar:  2 g	 Net Carbs:  8 g	 Protein:  29 g,,,no,,2022-06-29 14:17:09,2022-06-29 14:17:09
1328,Paleo Chicken Bacon and Apple Saute,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,15,2,lunch,688,1,"<ul><li>1 Tablespoon of avocado oil (15 ml), to cook with</li><li>4 slices of bacon (112 g), diced</li><li>1 chicken breast (200 g), diced</li><li>0.25 medium onion (28 g), thinly sliced</li><li>1 small green apple (150 g)), diced</li><li>1 Tablespoon of garlic powder (10 g)</li><li>1 teaspoon of Italian seasoning (1 g)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>Add the avocado oil to a large skillet over medium-high heat. Add the bacon to the skillet and saute until the fat is slightly rendered, about 3 to 5 minutes.</li><li>Add the chicken and onion to the skillet and saute until the chicken is cooked through, about 4 to 6 minutes.</li><li>Add the apple, garlic powder and Italian seasoning to the skillet and saute until the apple is soft and warmed through, about 2 to 4 minutes. Season with salt and pepper, to taste.</li></ol>",Calories:  567	 Fat:  43 g	 Total Carbs:  15 g	 Fiber:  3 g	 Sugar:  9 g	 Net Carbs:  12 g	 Protein:  30 g,,,no,,2022-06-29 14:17:12,2022-06-29 14:17:12
1329,Paleo Roast Pork and Cauliflower with Parsley Sauce,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,40,4,dinner,688,1,"<p>For the roast pork and parsley sauce -</p><ul><li>4 Tablespoons of olive oil (60 ml)</li><li>1 Tablespoon of garlic powder (10 g)</li><li>1 Tablespoon of onion powder (7 g)</li><li>1.75 lbs of pork shoulder (788 g), cut into large chunks</li><li>4 Tablespoons of fresh parsley (4 g), chopped</li><li>Salt and pepper, to taste</li></ul><p>For the cauliflower -</p><ul><li>0.5 head of cauliflower (300 g), broken into small florets</li><li>1 Tablespoon of avocado oil (15 ml), to roast the cauliflower with</li><li>Salt and pepper, to taste</li></ul>","<ol><li>Preheat the oven to 400 F (200 C).</li><li>In a large bowl, toss to combine the cauliflower with the avocado oil. Season with salt and pepper, to taste. Place the cauliflower in a single layer on a rimmed baking sheet and set aside.</li><li>In a separate large bowl, whisk to combine the olive oil, garlic powder and onion powder. Season with salt and pepper, to taste. Place the pork chunks in the bowl and cover completely with the olive oil mixture. Place the pork on a separate rimmed baking sheet.</li><li>Place both baking sheets in the oven and bake for 40 minutes until the pork is cooked through and reaches an internal temperature of 145 F (63 C). Reserve the roasting juices collected in the baking sheet. Slice the pork and set aside.</li><li>To make the sauce, whisk together the reserved roasting juices with the chopped fresh parsley. Season with salt and pepper, to taste.</li><li>Serve the sliced pork with the parsley sauce and cauliflower.</li></ol>",Calories:  550	 Fat:  42 g	 Total Carbs:  7 g	 Fiber:  2 g	 Sugar:  3 g	 Net Carbs:  5 g	 Protein:  36 g,,,no,,2022-06-29 14:17:15,2022-06-29 14:17:15
1330,Paleo Beef Short Ribs with Roasted Root Vegetables,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,90,2,dinner,688,1,"<p>For the beef short ribs -</p><ul><li>0.25 cup of beef broth (60 ml)</li><li>2 Tablespoons of balsamic vinegar (30 ml)</li><li>2 Tablespoons of avocado oil (30 ml), divided (plus additional to grease a rimmed baking tray)</li><li>0.5 lb of beef short ribs, boneless (225 g)</li><li>Salt and pepper, to taste</li></ul><p>For the vegetables -</p><ul><li>4 carrots (200 g), chopped</li><li>1 small sweet potato (130 g), chopped</li><li>0.5 medium onion (55 g), sliced</li><li>Salt and pepper, to taste</li></ul>","<ol><li>Preheat the oven to 350 F (175 C). Grease a rimmed baking tray with avocado oil and set aside.</li><li>In a small bowl, combine the beef broth, balsamic vinegar and 1 Tablespoon (15 ml) of avocado oil. Season with salt and pepper, to taste. Place the beef short ribs and marinade in a sealed container or storage bag and marinate in the refrigerator for 30 minutes to 2 hours. (For more flavorful results, let the short ribs marinate in the refrigerator overnight.)</li><li>Place the carrots, sweet potato and onion in the bottom of the prepared baking tray. Season with salt and pepper, to taste.</li><li>In a very hot non-stick pan, brown the marinated beef short ribs on all sides in the remaining 1 Tablespoon (15 ml) of avocado oil, about 1 minute per side. Place the browned short ribs on top of the vegetables in the baking tray. Pour the remaining marinade into the baking tray.</li><li>Place the baking tray in the oven and bake for 90 minutes until the short ribs are fork-tender and fall apart easily.</li><li>Serve the short ribs with the roasted vegetables.</li></ol>",Calories:  601	 Fat:  45 g	 Total Carbs:  29 g	 Fiber:  5 g	 Sugar:  10 g	 Net Carbs:  24 g	 Protein:  20 g,,,no,,2022-06-29 14:17:17,2022-06-29 14:17:17
1331,Paleo Chicken Drumstick Salad,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,15,30,2,lunch,688,1,"<p>For the chicken -</p><ul><li>1 Tablespoon of avocado oil (15 ml), to cook with</li><li>2 chicken drumsticks (with skin on) (250 g)</li><li>Salt and pepper, to taste</li></ul><p>For the salad -</p><ul><li>1 head of romaine lettuce (200 g), chopped</li><li>1 carrot (50 g), grated or thinly sliced</li><li>0.25 medium onion (28 g), thinly sliced</li><li>1 large avocado (200 g), sliced</li></ul><p>For the dressing -</p><ul><li>3 Tablespoons of olive oil (45 ml)</li><li>1 Tablespoon of balsamic vinegar (15 ml)</li></ul>","<ol><li>Add the avocado oil to a large skillet over high heat. Place the chicken drumsticks in the large skillet until browned, about 1 minute per side.</li><li>Reduce the heat to medium-low. Cover and cook, turning over the drumsticks every 5 minutes, for 20 to 25 minutes until the chicken is cooked through and reaches an internal temperature of 165 F (75 C). Let the drumsticks rest for 5 minutes before serving. Season with salt and pepper, to taste.</li><li>Meanwhile, in a large bowl, whisk to combine the dressing ingredients. Toss the dressing with the romaine lettuce leaves, carrot and onion.</li><li>Divide the salad between 2 plates and top with equal amounts of avocado. Serve the drumsticks with the salad.</li></ol>",Calories:  556	 Fat:  49 g	 Total Carbs:  16 g	 Fiber:  9 g	 Sugar:  4 g	 Net Carbs:  7 g	 Protein:  17 g,,,no,,2022-06-29 14:17:18,2022-06-29 14:17:18
1332,Paleo Pan-Seared Salmon with Apple Broccoli Saute,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,15,4,dinner,688,1,"<p>For the salmon -</p><ul><li>4 filets of salmon (with skin on) (680 g), fresh or frozen, defrosted if frozen</li><li>1 Tablespoon of coconut oil (15 ml), to cook the salmon with</li><li>Salt and pepper, to taste</li></ul><p>For the apple broccoli saute -</p><ul><li>1 head of broccoli (450 g), broken into small florets</li><li>1 Tablespoon of avocado oil (15 ml), to cook the saute with</li><li>2 small green apples (300 g), sliced</li><li>Salt, to taste</li></ul>","<ol><li>In a pot of salted water, boil the broccoli until fork-tender, about 6 to 8 minutes. Drain well and set aside.</li><li>Meanwhile, melt the coconut oil in a large skillet over high heat. Place the salmon, skin side down, in the skillet and cook for 5 minutes. Gently turn over the salmon and cook for an additional 1 to 2 minutes. Season with salt and pepper, to taste.</li><li>Add the avocado oil to a separate skillet over medium-high heat. Add the cooked broccoli and apples to the skillet and saute until the apples are warmed through and soft, about 2 to 5 minutes. Season with salt, to taste.</li><li>Serve the salmon with the apple broccoli saute.</li></ol>",Calories:  580	 Fat:  37 g	 Total Carbs:  18 g	 Fiber:  6 g	 Sugar:  10 g	 Net Carbs:  12 g	 Protein:  45 g,,,no,,2022-06-29 14:17:20,2022-06-29 14:17:20
1333,Paleo Beef Roast with Green Salad,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,45,2,dinner,688,1,"<p>For the beef roast -</p><ul><li>1 Tablespoon of coconut oil (15 ml), to cook the beef with&nbsp;</li><li>0.5 lb of beef roast (225 g), cut into bite-size cubes</li><li>2 Tablespoons of fresh parsley (2 g), chopped</li><li>2 teaspoons of dried thyme (2 g)</li><li>1 medium onion (110 g), chopped</li><li>1 carrot (50 g), chopped small</li><li>1 cup of beef broth (240 ml)</li><li>Salt and pepper, to taste</li></ul><p>For the salad -</p><ul><li>1 small green apple (150 g), thinly sliced</li><li>0.5 bulb of fennel (115 g) (or celery), thinly sliced</li><li>2 cups of spinach (60 g)</li></ul><p>For the salad dressing -</p><ul><li>2 Tablespoons of olive oil (30 ml)</li><li>1 Tablespoon lemon juice (15 ml)</li></ul>","<ol><li>Preheat the oven to 400 F (200 C). Grease a casserole dish and set aside.</li><li>In a non-stick pan, melt the coconut oil and brown the beef cubes over medium-high heat, about 1 to 2 minutes per side.</li><li>In a large bowl, combine the browned meat with the remaining beef roast ingredients. Season with salt and pepper, to taste. Pour the beef mixture into the prepared casserole dish.</li><li>Place the casserole dish in the oven and bake for 40 minutes or until most of the liquid has evaporated and the meat is fork-tender.</li><li>In a large bowl, whisk to combine the dressing ingredients. Toss the dressing with apple, fennel and spinach.</li><li>Serve the beef roast with the green salad.</li></ol>",Calories:  586	 Fat:  45 g	 Total Carbs:  24 g	 Fiber:  6 g	 Sugar:  12 g	 Net Carbs:  18 g	 Protein:  21 g,,,no,,2022-06-29 14:17:21,2022-06-29 14:17:21
1334,Paleo Simple Spinach and Mandarin Orange Salad,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,0,2,lunch,688,1,"<p>For the salad -</p><ul><li>4 cups of spinach (120 g)</li><li>2 small mandarin oranges (200 g), peeled and separated into segments</li><li>0.5 cucumber (110 g), thinly sliced</li><li>1 carrot (50 g), grated or thinly sliced</li></ul><p>For the dressing -</p><ul><li>3 Tablespoons of olive oil (45 ml)</li><li>1 Tablespoon of lemon juice (15 ml)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>In a large bowl, whisk to combine the dressing ingredients. Toss the dressing with the spinach, orange segments, cucumber and carrot.</li><li>Divide the salad between 2 plates and serve.</li></ol>",Calories:  257	 Fat:  21 g	 Total Carbs:  17 g	 Fiber:  5 g	 Sugar:  11 g	 Net Carbs:  12 g	 Protein:  4 g,,,no,,2022-06-29 14:17:23,2022-06-29 14:17:23
1335,Paleo Sheet Pan Garlic Chicken and Veggie Bake,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,20,2,dinner,688,1,"<ul><li>3 Tablespoons of avocado oil (45 ml)</li><li>2 chicken breasts (400 g), diced</li><li>0.5 head of cauliflower (300 g), broken into small florets</li><li>1 small sweet potato (130 g), chopped small</li><li>2 carrots (100 g), chopped small</li><li>0.5 medium onion (55 g), sliced</li><li>1 Tablespoon of garlic powder (10 g)</li><li>0.5 Tablespoon of onion powder (4 g)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>Preheat the oven to 450 F (230 C). Line a rimmed baking sheet with aluminum foil or parchment paper and set aside.</li><li>In a large bowl, combine all of the ingredients. Pour the chicken and vegetables into a single layer on the prepared baking sheet.</li><li>Place the baking sheet in the oven and bake for 18 to 20 minutes, stirring the mixture halfway through the cooking time, until the chicken is cooked through with an internal temperature of 165 F (74 C). Season with salt and pepper, to taste.</li></ol>",Calories:  708	 Fat:  41 g	 Total Carbs:  32 g	 Fiber:  8 g	 Sugar:  11 g	 Net Carbs:  24 g	 Protein:  52 g,,,no,,2022-06-29 14:17:26,2022-06-29 14:17:26
1336,"Paleo Sticky Lemon Chicken with Fried ""Rice""",null,,2,c950336e-c584-4145-b787-5965ea4e09cb,15,20,2,dinner,688,1,"<p>For the chicken -</p><ul><li>1 Tablespoon of coconut oil (15 ml), to cook with</li><li>2 cloves of garlic (6 g), minced or finely diced</li><li>0.5 medium onion (55 g), chopped</li><li>2 large chicken breasts (400 g), diced</li><li>4 Tablespoons of fresh parsley (4 g), chopped</li><li>3 Tablespoons of lemon juice (45 ml)</li><li>2 Tablespoons of gluten-free tamari sauce or coconut aminos (30 ml)</li><li>Salt and pepper, to taste</li></ul><p>For the fried rice -</p><ul><li>1 Tablespoon of coconut oil (15 ml), to cook the cauliflower with</li><li>0.25 head of cauliflower (150 g), processed into rice-like pieces</li><li>0.5 medium onion (55 g), thinly sliced</li><li>1 carrot (50 g), grated</li><li>Salt, to taste</li></ul>","<ol><li>Melt 1 Tablespoon (15 ml) of coconut oil in a large skillet over medium-high heat. Add the garlic and onion to the skillet and stir-fry until the onion is translucent, approximately 2 to 4 minutes.</li><li>Add the diced chicken to the skillet and stir-fry for about 5 minutes.</li><li>Add the fresh parsley, lemon juice and tamari sauce or coconut aminos to the skillet and continue to stir-fry until the chicken is cooked through, about an additional 5 to 7 minutes. Season with salt and pepper, to taste.</li><li>Meanwhile, melt 1 Tablespoon (15 ml) of coconut oil in a large skillet over high heat. Add the cauliflower, onion and carrot to the skillet and saute until the vegetables are soft, about 8 to 10 minutes. Season with salt, to taste.</li><li>Serve the chicken along with the fried rice.</li></ol>",Calories:  579	 Fat:  34 g	 Total Carbs:  15 g	 Fiber:  3 g	 Sugar:  7 g	 Net Carbs:  12 g	 Protein:  49 g,,,no,,2022-06-29 14:17:27,2022-06-29 14:17:27
1337,Paleo Pan Charred Veggies with Guacamole,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,15,4,lunch,688,1,"<p>For the charred veggies -</p><ul><li>3 Tablespoons of coconut oil (45 ml)</li><li>1 head of broccoli (450 g), broken into small florets</li><li>1 medium bell pepper (120 g), sliced</li><li>0.5 medium onion (55 g), thinly sliced</li><li>1 carrot (50 g), grated or thinly sliced</li><li>Salt and pepper, to taste</li></ul><p>For the guacamole -</p><ul><li>1 large avocado (200 g), mashed</li><li>0.25 medium onion (28 g), finely chopped</li><li>2 Tablespoons of fresh cilantro (2 g), chopped</li><li>1 teaspoon of garlic powder (3 g)</li><li>1 Tablespoon of lime juice (15 ml)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>Melt the coconut oil in a nonstick skillet over high heat. Add the vegetables and cook until slightly charred and tender, stirring constantly to prevent burning, about 12 to 15 minutes. Season with salt and pepper, to taste.</li><li>Meanwhile, in a small bowl, combine the avocado, onion, fresh cilantro, garlic powder and lime juice. Season with salt and pepper, to taste.</li><li>Serve the charred vegetables with the guacamole.</li></ol>",Calories:  231	 Fat:  18 g	 Total Carbs:  17 g	 Fiber:  8 g	 Sugar:  5 g	 Net Carbs:  9 g	 Protein:  5 g,,,no,,2022-06-29 14:17:29,2022-06-29 14:17:29
1338,Paleo Chicken Bacon Broccoli Casserole,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,20,75,4,lunch,688,1,"<ul><li>1 Tablespoon of coconut oil (15 ml), to cook with</li><li>4 chicken breasts (800 g), diced</li><li>4 slices of bacon (112 g), diced</li><li>1 medium onion (110 g), thinly sliced</li><li>1 head of broccoli (450 g), broken into small florets</li><li>16 white button mushrooms (160 g), sliced</li><li>2 carrots (100 g), grated or thinly sliced</li><li>1 cup of coconut cream (240 ml) (from the top of 2 refrigerated cans of coconut milk) (plus additional, if needed)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>Preheat the oven to 350 F (175 C). Grease a large casserole dish and set aside.</li><li>Melt the coconut oil in a large pan over medium-high heat. Add the chicken, bacon and onion to the pan and saute until the chicken is cooked through and the onion is soft, about 10 to 15 minutes. Season with salt and pepper, to taste.</li><li>In a large bowl, combine the cooked chicken, bacon and onion with the broccoli, mushrooms, carrots and coconut cream. If needed, add additional coconut cream to ensure that the chicken and vegetables are coated. Season with additional salt, if desired. Pour the mixture into the prepared casserole dish.</li><li>Place the casserole dish in the oven and bake for 1 hour until the vegetables are soft to your liking.</li></ol>",Calories:  732	 Fat:  49 g	 Total Carbs:  16 g	 Fiber:  5 g	 Sugar:  6 g	 Net Carbs:  11 g	 Protein:  55 g,,,no,,2022-06-29 14:17:30,2022-06-29 14:17:30
1339,Paleo Lemon Garlic Chicken with Stir-Fried Veg,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,15,4,dinner,688,1,"<p>For the chicken marinade -</p><ul><li>4 chicken breasts (800 g), diced</li><li>6 cloves of garlic (18 g), minced</li><li>2 Tablespoons of lemon juice (30 ml)</li><li>1 Tablespoon of gluten-free tamari sauce or coconut aminos (15 ml)</li><li>1 teaspoon of hot sauce (5 ml) (optional)</li><li>4 Tablespoons of avocado oil (60 ml)</li><li>Salt and pepper, to taste</li></ul><p>For the stir-fry -</p><ul><li>1 Tablespoon of avocado oil (15 ml), to cook with</li><li>1 zucchini (120 g), chopped</li><li>1 medium bell pepper (120 g), sliced</li><li>2 carrots (100 g), grated or thinly sliced</li><li>0.5 medium onion (55 g), thinly sliced</li><li>2 cloves of garlic (6 g), minced or finely diced</li><li>3 Tablespoons of fresh cilantro (3 g), chopped</li><li>1 Tablespoon of lemon juice (15 ml)</li><li>2 Tablespoons of gluten-free tamari sauce or coconut aminos (30 ml)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>In a small bowl, combine the marinade ingredients. Place the diced chicken and marinade in a sealed container or storage bag and marinate in the refrigerator for 30 minutes to 2 hours. (For more flavorful results, marinate in the refrigerator overnight.)</li><li>In a nonstick pan over medium-high heat, add the marinated chicken with 1 Tablespoon (15 ml) of the marinade. Saute the chicken until it is cooked through, about 10 to 15 minutes. Season with salt and pepper, to taste.</li><li>Meanwhile, add 1 Tablespoon (15 ml) of the avocado oil and garlic to a separate pan over medium-high heat and stir-fry until the garlic becomes fragrant, about 30 seconds.</li><li>Add the zucchini, bell pepper, carrots and onion to the pan and stir-fry until the vegetables start to brown and soften, about 5 minutes.</li><li>Add fresh cilantro, lemon juice and tamari sauce or coconut aminos to the pan and continue to stir-fry until the liquids begin to evaporate and the vegetables are cooked to your liking. Season with salt and pepper, to taste.</li><li>Serve the chicken with the stir-fried veg.</li></ol>",Calories:  600	 Fat:  38 g	 Total Carbs:  14 g	 Fiber:  2 g	 Sugar:  5 g	 Net Carbs:  12 g	 Protein:  48 g,,,no,,2022-06-29 14:17:32,2022-06-29 14:17:32
